,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid
57,55f3ae603ae74048e6bff0ef,Seattle,47.665506,-122.360347,WA,5012 3rd Ave NW,98107,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Other,Finished,3.0,3,None,,Cement / Concrete,1971,Tile,,Gas,Forced air,3920,3,7,,Off-street,Other,Dining room,SingleFamily,"Mountain, Territorial, Water",1911,2008,West Woodland,Ballard,"Masterfully remodeled Craftsman with the perfect blend of old world charm and modern style. Perched high above the street for privacy and outstanding views of the Olympics and Salmon Bay. Gourmet kitchen with high end stainless appliances, custom cabinetry and designer granite counters. Great central location to downtown Ballard, Fremont and Phinney Ridge upscale eateries and shops. Easy access to 5, 99 roadways / public transit.  Buyers/buyers agent to verify all. 2+ car parking off Market St.",7,None,http://www.zillow.com/homedetails/5012-3rd-Ave-NW-Seattle-WA-98107/49141103_zpid/,http://www.zillow.com/homedetails/5012-3rd-Ave-NW-Seattle-WA-98107/49141103_zpid/,http://www.zillow.com/homedetails/5012-3rd-Ave-NW-Seattle-WA-98107/49141103_zpid/#image=lightbox%3Dtrue, Whitman Middle School,Ballard,15838,15838,,,,2015-05-20 13:48:00.0,,,,Make me move,850000,SEA,Good Transit,55.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,72.0,"Large Chefs Kitchen, Open floor plan for entertaining, French Doors front/back, Awesome View",49141103
58,55f3ae603ae74048e6bff0f0,Seattle,47.660179,-122.36325,WA,500 NW Bright St,98107,,,,3.0,5,,,,2250,,,,,4883,2,,3,Off-street,,,MultiFamily2To4,,1960,,,,Quality built mid-century triplex on corner lot in great residential neighborhood. Two 2 bedroom units and one 1 bedroom offer lots of windows and natural light. Separate individual locked storage room for each unit. Additional income from laundry and detached garage. Off street parking and alley access - great high demand rental location. Perfect for owner occupied or investor.,3,None,http://www.zillow.com/homedetails/500-NW-Bright-St-Seattle-WA-98107/49090768_zpid/,http://www.zillow.com/homedetails/500-NW-Bright-St-Seattle-WA-98107/49090768_zpid/,http://www.zillow.com/homedetails/500-NW-Bright-St-Seattle-WA-98107/49090768_zpid/#image=lightbox%3Dtrue,,,7,2430,,,,,,,,,,,Good Transit,59.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Very Walkable,78.0,,49090768
59,55f3ae603ae74048e6bff0f1,Seattle,47.659396,-122.351744,WA,4310 Dayton Ave N APT 203,98103,Dishwasher,,None,1.0,1,,,Brick,600,Carpet,2,Electric,Baseboard,6000,3,,7,None,,Dining room,Condominium,Territorial,1960,2002,,,"This home sold on September 10, 2015 for $287,500.
~~~~~
Fabulous Fremont condo seconds to shopping, cafes, metro, the Solstice Parade~Blocks to Google, Adobe & Tableau. Light-filled rooms with marvelous south & west exposure. Chic ambiance, fresh interior paint, new hardwoods, retro cocktail bar. Huge balcony (full width of unit) ideal for al fresco dining or container gardening. Corner unit, eco-friendly cork flooring, secure entry, storage unit & bike storage. All appliances stay, including washer & dryer, & microwave. One bed-one bath, 600 SF. Burke-Gilman Trail & Green Lake Park nearby. Low $251/month dues. Rarely available unit in outstanding complex.",12,None,http://www.zillow.com/homedetails/4310-Dayton-Ave-N-APT-203-Seattle-WA-98103/61766907_zpid/,http://www.zillow.com/homedetails/4310-Dayton-Ave-N-APT-203-Seattle-WA-98103/61766907_zpid/,http://www.zillow.com/homedetails/4310-Dayton-Ave-N-APT-203-Seattle-WA-98103/61766907_zpid/#image=lightbox%3Dtrue,,Fremont,5107,5107,Susan Gardner,http://www.zillow.com/profile/stg/,,2015-09-11 09:52:00.0,831773,,Active,For sale by agent,249500,Seattle,Good Transit,58.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,79.0,,61766907
60,55f3ae603ae74048e6bff0f3,Seattle,47.658951,-122.356463,WA,4241 Palatine Ave N,98103,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Trash compactor, Washer",Modern,Unfinished,1.0,2,None,,Wood,800,"Hardwood, Tile",,Electric,Wall,2023,2,,,On-street,Asphalt,"Family room, Laundry room, Master bath",Townhouse,"Mountain, Water",1960,2008,,,"Charming mid-century townhome completely renovated in 2008. As you enter the paved patio area you will be greeted with beautiful mature gardens.  You'll  envision yourself having coffee in the garden and afternoon bbq's. As you proceed into residence you'll be impressed with modern Ann Sacks glass tiled kitchen and stainless appliances.The living room, with large double-pane windows, sits looking west toward the Ballard bridge with views of the Ballard waterway, the Ballard Locks and The Olympic Mountains. Two bedrooms and one bath downstairs with a private fenced west facing back yard. Oak hardwood floors throughout. Great condo alternative - No dues! Walking distance to many restaurants such as Bones & Bourbon, Frelard Pizza, Drunky's Two Shoe BBQ, Tray, Giddy Up Burgers, Uneeda Burger, Paseo's Caribbean Restaurant, Roux, and LightHouse Roasters.   If breweries are on your list Hale's Ales, Fremont Brewing, Bad Jimmys Brewing Co., Maritime Brewery and Stoup Brewing to mention a few are close by. Multiple grocery  stores are within close proximity such as Ballard Market, Trader Joes, Marketime Foods and Fred Meyers.  Attractions within walking distance include the Seattle Zoo, The Fremont Solstice Parade and Fair and central Fremont shops. We are centrally located to the U-District, Downtown and adjacent neighborhoods such as Ballard, Queen Anne, Magnolia, Greenlake, PhinneyRidge, Wallingford and Westlake.  There is easy access to the 99 without long waits as we sit only 9 blocks west of the access point.  The Ballard bridge is easily accessed sitting approximately 12 blocks west of our location.  This residence is perfect for the person who values being able to walk to a multitude of establishments. It is also perfect if you have to commute.  After all, Fremont is the ""Center of the Universe"".
",4,None,http://www.zillow.com/homedetails/4241-Palatine-Ave-N-Seattle-WA-98103/48998324_zpid/,http://www.zillow.com/homedetails/4241-Palatine-Ave-N-Seattle-WA-98103/48998324_zpid/,http://www.zillow.com/homedetails/4241-Palatine-Ave-N-Seattle-WA-98103/48998324_zpid/#image=lightbox%3Dtrue,,,2442,2442,,,,2015-07-02 20:41:00.0,,,,Make me move,460000,,Good Transit,59.0,"17 nearby routes: 17 bus, 0 rail, 0 other",Very Walkable,76.0,Not only does the proximity to local establishments and price point make this property a great choice but so do the lovely gardens.  Its a little retreat in the midst of the city. ,48998324
61,55f3ae603ae74048e6bff0f4,Seattle,47.658489,-122.355796,WA,4223 Greenwood Ave N,98103,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,Finished,3.0,4,,,Wood,2470,"Carpet, Hardwood, Tile",,Gas,Forced air,4000,1,,,"Garage - Detached, Off-street",Composition,"Dining room, Family room, Laundry room, Master bath",SingleFamily,"Mountain, Territorial",1910,2015,,,Home is being remodeled and updated throughout and will be listed in August IF a buyer is not found before then.,2,None,http://www.zillow.com/homedetails/4223-Greenwood-Ave-N-Seattle-WA-98103/48998346_zpid/,http://www.zillow.com/homedetails/4223-Greenwood-Ave-N-Seattle-WA-98103/48998346_zpid/,http://www.zillow.com/homedetails/4223-Greenwood-Ave-N-Seattle-WA-98103/48998346_zpid/#image=lightbox%3Dtrue,,,1333,1333,,,,2015-06-16 16:21:00.0,,,,Make me move,745000,,Good Transit,60.0,"17 nearby routes: 17 bus, 0 rail, 0 other",Very Walkable,80.0,,48998346
62,55f3ae603ae74048e6bff0f5,Seattle,47.653686,-122.35617,WA,3632 Palatine Ave N # A,98103,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.75,3,,,,1350,"Carpet, Hardwood",,,Forced air,1312,3,,,Garage - Attached,,"Dining room, Family room, Laundry room, Master bath, Office, Walk-in closet",Condominium,,2008,,,,,1,http://photos1.zillowstatic.com/p_d/ISxvq5eee3ezu81000000000.jpg,http://www.zillow.com/homedetails/3632-Palatine-Ave-N-A-Seattle-WA-98103/82239721_zpid/,http://www.zillow.com/homedetails/3632-Palatine-Ave-N-A-Seattle-WA-98103/82239721_zpid/,http://www.zillow.com/homedetails/3632-Palatine-Ave-N-A-Seattle-WA-98103/82239721_zpid/#image=lightbox%3Dtrue,,,4299,4299,,,,2015-03-29 12:56:00.0,,,,Make me move,650000,,Good Transit,59.0,"15 nearby routes: 15 bus, 0 rail, 0 other",Very Walkable,88.0,,82239721
63,55f3ae603ae74048e6bff0f6,Seattle,47.655807,-122.358217,WA,120 NW 40th St,98107,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Bungalow,Finished,2.0,3,None,1,Wood,2100,"Carpet, Hardwood, Slate, Other",,Gas,Forced air,5500,2,,2,"Garage - Detached, On-street",Asphalt,"Breakfast nook, Family room, Laundry room, Office, Walk-in closet",MultiFamily2To4,"Mountain, Water",1904,1993,,,,2,None,http://www.zillow.com/homedetails/120-NW-40th-St-Seattle-WA-98107/48722917_zpid/,http://www.zillow.com/homedetails/120-NW-40th-St-Seattle-WA-98107/48722917_zpid/,http://www.zillow.com/homedetails/120-NW-40th-St-Seattle-WA-98107/48722917_zpid/#image=lightbox%3Dtrue,,,1706,1706,,,,2015-07-30 15:52:00.0,,,,Make me move,785000,,Good Transit,60.0,"17 nearby routes: 17 bus, 0 rail, 0 other",Very Walkable,75.0,,48722917
64,55f3ae603ae74048e6bff0f7,Seattle,47.661804,-122.348401,WA,4516 Linden Ave N,98103,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,Finished,3.25,3,,,Wood,1950,"Carpet, Hardwood",,"Electric, Gas",Forced air,2048,3,,,Off-street,Composition,"Breakfast nook, Family room, Dining room, Walk-in closet, Master bath",SingleFamily,"Mountain, City, Territorial",2004,,,,"Freshly Painted and Professionally cleaned! Desirable Fremont location. Granite counter tops, stainless steel appliances, maple flooring in main floor kitchen, dining and living room. 3 bedrooms plus lower bonus room. 3 blocks from Woodland Park Zoo. Parking for 1 car, Great vista's in all directions. Easy bus route to downtown Seattle a few yards from front door. Great Master bedroom with walk in closet and designer bath. Note the square footage. ..Morgan and Company Real Estate (206) 930-4661.",8,None,http://www.zillow.com/homedetails/4516-Linden-Ave-N-Seattle-WA-98103/63563403_zpid/,http://www.zillow.com/homedetails/4516-Linden-Ave-N-Seattle-WA-98103/63563403_zpid/,http://www.zillow.com/homedetails/4516-Linden-Ave-N-Seattle-WA-98103/63563403_zpid/#image=lightbox%3Dtrue,,Fremont,4939,4939,Scott Morgan,http://www.zillow.com/profile/wsmorgan19/,,2015-07-28 12:07:00.0,771769,,Active,For sale by agent,599900,SEA,Good Transit,56.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,76.0,"Multi-level Seattle townhouse. Over 1900 square feet of space. Upgraded fixtures and fittings, maple flooring, granite counter tops, freshly painted and cleaned, ready to move in.",63563403
65,55f3ae603ae74048e6bff0f8,Seattle,47.657539,-122.353768,WA,415 N 42nd St,98103,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Craftsman,Unfinished,1.0,2,None,1,Other,990,"Concrete, Hardwood, Softwood, Tile",,Oil,Forced air,3600,1,6,,Carport,Composition,,SingleFamily,Territorial,1919,,,,"Two-bedroom, one-bathroom open, bright, airy craftsman home! Remodeled kitchen and bathrooms. Dry, but unfinished, basement. Cute backyard!",1,http://photos2.zillowstatic.com/p_d/ISp1yk4ofn9o840000000000.jpg,http://www.zillow.com/homedetails/415-N-42nd-St-Seattle-WA-98103/48769064_zpid/,http://www.zillow.com/homedetails/415-N-42nd-St-Seattle-WA-98103/48769064_zpid/,http://www.zillow.com/homedetails/415-N-42nd-St-Seattle-WA-98103/48769064_zpid/#image=lightbox%3Dtrue,,,1874,1874,,,,2015-05-14 16:52:00.0,,,,Make me move,610000,,Good Transit,59.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,79.0,"Fremont is amazing - and so is this house! It's solid as a rock and we love it - we just need a little more space...so make us move!! If you're looking for a nice 2 bedroom, 1 bath, with a full basement and can't find it available in Fremont - make us move! ",48769064
66,55f3ae603ae74048e6bff0f9,Seattle,47.660405,-122.354163,WA,402 N 44th St,98103,"Dishwasher, Dryer, Garbage disposal, Microwave, Refrigerator, Washer",Craftsman,Partially finished,1.5,3,,,Wood,1622,"Carpet, Hardwood, Softwood, Tile",,Gas,Radiant,3531,3,,,Off-street,Asphalt,"Dining room, Family room, Laundry room, Walk-in closet",SingleFamily,"City, Mountain",1912,,,,"This home has gorgeous, vintage-detail in an immaculately maintained 1912 Craftsman. Close to downtown for great convenience, this home is nicely updated yet maintains wonderful period detail. You will enjoy the spacious feel of high ceilings throughout. The living room features a handsome, mantled, gas fireplace. The formal dining room has room to seat six to eight guests comfortably with room to spare for a buffet or hutch (and grand piano too) and opens to the updated cook's kitchen. Here you will enjoy wonderful western light from wall of windows looking out to the ship-canal & Olympics. Very nice view of the Seattle skyline from the 2nd floor of the home. This home sits above street for great privacy & quiet and is surrounded by a border of lovely gardens. The deck & patio are just off the dining room through the French doors and create a private oasis for outdoor entertaining & container gardening. There is off-street parking here and this area has high walkability scores too.",28,None,http://www.zillow.com/homedetails/402-N-44th-St-Seattle-WA-98103/49084510_zpid/,http://www.zillow.com/homedetails/402-N-44th-St-Seattle-WA-98103/49084510_zpid/,http://www.zillow.com/homedetails/402-N-44th-St-Seattle-WA-98103/49084510_zpid/#image=lightbox%3Dtrue,,,2419,2419,Larry R. Woods-Palmer,http://www.zillow.com/profile/Larry-R.-WoodsPalmer/,,2015-09-06 15:45:00.0,833057,,OfferPending,For sale by agent,775000,,Good Transit,57.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,78.0,,49084510
67,55f3ae603ae74048e6bff0fa,Seattle,47.656536,-122.352964,WA,4037 Dayton Ave N,98103,"Dishwasher, Microwave, Range / Oven, Refrigerator",,Unfinished,1.0,2,,,Wood,1240,Hardwood,,Gas,Forced air,4791,1,,,Off-street,Composition,"Breakfast nook, Walk-in closet",SingleFamily,,1920,,Bf Day,,"Adorable Fremont FUNKY 2 bedroom 1 bath Cottage on great lot in the center of the universe! Walk everywhere. Perfect for a handy First Time Buyer, Rental Investor or Build New! Gas Forced Air Heat. Gardeners Delight! Clean, Cheery and Move-in condition!CAN'T BEAT THIS ONE!",8,None,http://www.zillow.com/homedetails/4037-Dayton-Ave-N-Seattle-WA-98103/48769080_zpid/,http://www.zillow.com/homedetails/4037-Dayton-Ave-N-Seattle-WA-98103/48769080_zpid/,http://www.zillow.com/homedetails/4037-Dayton-Ave-N-Seattle-WA-98103/48769080_zpid/#image=lightbox%3Dtrue,,Fremont,2848,2848,,,,2015-08-02 09:06:00.0,,,,Make me move,649000,Seattle,Good Transit,59.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,73.0,,48769080
68,55f3ae603ae74048e6bff0fb,Seattle,47.655546,-122.34324,WA,4000 Midvale Ave N,98103,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer, Freezer",Cape Cod,Finished,3.0,5,None,2,Composition,3000,"Carpet, Hardwood, Tile",,Gas,Forced air,6000,3,,,"Garage - Detached, On-street",Asphalt,"Dining room, Family room, Laundry room, Breakfast nook, Master bath, Mud room, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,"None, Mountain, City",1945,2010,,,,7,None,http://www.zillow.com/homedetails/4000-Midvale-Ave-N-Seattle-WA-98103/48907466_zpid/,http://www.zillow.com/homedetails/4000-Midvale-Ave-N-Seattle-WA-98103/48907466_zpid/,http://www.zillow.com/homedetails/4000-Midvale-Ave-N-Seattle-WA-98103/48907466_zpid/#image=lightbox%3Dtrue,,,2422,2422,,,,2015-05-23 14:37:00.0,,,,Make me move,1295000,,Good Transit,53.0,"11 nearby routes: 11 bus, 0 rail, 0 other",Very Walkable,82.0,,48907466
69,55f3ae603ae74048e6bff0fc,Seattle,47.654807,-122.343904,WA,3925 Midvale Ave N,98103,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,Finished,1.75,3,Central,,Brick,2050,"Carpet, Hardwood",,Gas,Forced air,4218,1,,2,"Carport, Garage - Attached",Tile,,MultiFamily2To4,,1941,,,,Single family home with legal MIL. ,1,http://photos2.zillowstatic.com/p_d/IShfrii8f9m4zt0000000000.jpg,http://www.zillow.com/homedetails/3925-Midvale-Ave-N-Seattle-WA-98103/48907449_zpid/,http://www.zillow.com/homedetails/3925-Midvale-Ave-N-Seattle-WA-98103/48907449_zpid/,http://www.zillow.com/homedetails/3925-Midvale-Ave-N-Seattle-WA-98103/48907449_zpid/#image=lightbox%3Dtrue,,,2024,2024,,,,2015-04-22 17:45:00.0,,,,Make me move,989000,,Good Transit,54.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Very Walkable,81.0,,48907449
70,55f3aeb63ae74048e6bff0fd,Des Moines,47.358057,-122.32162,WA,818 S 272nd St,98198,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,Finished,2.5,4,,,Wood,2800,"Carpet, Hardwood, Linoleum / Vinyl",,,Forced air,7650,2,,,Garage - Detached,Shake / Shingle,"Dining room, Family room, Laundry room, Master bath, Pantry, Workshop, Walk-in closet",SingleFamily,"Mountain, Water",1980,,,,,1,http://photos1.zillowstatic.com/p_d/ISl56ulv9svj4z.jpg,http://www.zillow.com/homedetails/818-S-272nd-St-Des-Moines-WA-98198/49141527_zpid/,http://www.zillow.com/homedetails/818-S-272nd-St-Des-Moines-WA-98198/49141527_zpid/,http://www.zillow.com/homedetails/818-S-272nd-St-Des-Moines-WA-98198/49141527_zpid/#image=lightbox%3Dtrue,,,2477,2477,,,,2015-08-14 14:56:00.0,,,,Make me move,675000,,Good Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,6.0,,49141527
71,55f3aeb63ae74048e6bff0fe,Des Moines,47.429312,-122.33014,WA,425 S 193rd St,98148,,,,3.0,4,,,,1420,,,,,9261,,,,,,,SingleFamily,,1960,,,,,1,http://photos2.zillowstatic.com/p_d/IShj61eqfnutpb0000000000.jpg,http://www.zillow.com/homedetails/425-S-193rd-St-Des-Moines-WA-98148/48983450_zpid/,http://www.zillow.com/homedetails/425-S-193rd-St-Des-Moines-WA-98148/48983450_zpid/,http://www.zillow.com/homedetails/425-S-193rd-St-Des-Moines-WA-98148/48983450_zpid/#image=lightbox%3Dtrue,,,1206,1206,,,,,,,,,,,Good Transit,34.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,30.0,,48983450
72,55f3aeb63ae74048e6bff0ff,Des Moines,47.369847,-122.31259,WA,1611 S 258th St,98198,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Other,Finished,3.0,5,,2,Wood,2850,"Tile, Hardwood, Carpet",,Gas,Forced air,7187,,10,,Garage - Attached,Composition,"Dining room, Family room, Laundry room, Master bath, Mud room, Office",SingleFamily,Mountain,1962,,,Fereral Way,"Great view of the sound from this wonderful large home with a cozy charm.  You will love the character of this home.  Main floor features wood floors throughout, quaint & cozy kitchen, dining room and large living room with an old charm fireplace, front and back decks.  The living rooms leads you to the large front deck with Puget Sound views.  Master bedroom w/ master suite featuring a claw foot tub. Three upstair bedrooms.  Lower level has a multipurpose room/ 5th bedroom and a large rec room.",,,http://www.zillow.com/homedetails/1611-S-258th-St-Des-Moines-WA-98198/48696985_zpid/,http://www.zillow.com/homedetails/1611-S-258th-St-Des-Moines-WA-98198/48696985_zpid/,http://www.zillow.com/homedetails/1611-S-258th-St-Des-Moines-WA-98198/48696985_zpid/#image=lightbox%3Dtrue,,,2423,2423,,,,,,,,,,Federal Way,Good Transit,35.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,49.0,Has lovely view of the sound from dining room and is very warm and spacious.,48696985
73,55f3aeb63ae74048e6bff100,Des Moines,47.397854,-122.297549,WA,22700 28th Ave S APT 307,98198,"Dishwasher, Refrigerator, Range / Oven, Garbage disposal, Washer",,,2.0,2,,,,1240,,3,,,49600,,,,Carport,,"Walk-in closet, Master bath, Dining room",Condominium,,1979,,,,"Large 2 bed 1.75 bath condo with secure covered parking included. The unit is offered fully furnished.
6-12 month lease only. Owner wants to occupy unit after lease ends  
Very spacious unit with vaulted ceilings and full western view in gated community
Close to public transportation (A line 11 min bus ride to the airport)
Walking distance to Highline College 
No pets/no smoking.
Water/Sewer $50.00 per month
Internet and cable $25.00 per month 
Please call 206-878-8748 for more info.

Condo fully furnished
6-12 month lease only
No pets/No smoking",14,None,http://www.zillow.com/homedetails/22700-28th-Ave-S-APT-307-Des-Moines-WA-98198/48650157_zpid/,http://www.zillow.com/homedetails/22700-28th-Ave-S-APT-307-Des-Moines-WA-98198/48650157_zpid/,http://www.zillow.com/homedetails/22700-28th-Ave-S-APT-307-Des-Moines-WA-98198/48650157_zpid/#image=lightbox%3Dtrue,,,1355,1355,,,,,,,,,,,Good Transit,40.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Somewhat Walkable,67.0,,48650157
74,55f3aeb63ae74048e6bff101,Des Moines,47.370118,-122.314502,WA,25818 15th Ave S,98198,"Range / Oven, Refrigerator, Garbage disposal, Microwave, Dishwasher",,,1.0,3,,,,1120,"Laminate, Carpet, Linoleum / Vinyl",,"Gas, Wood / Pellet","Forced air, Stove",7201,1,,,Garage - Attached,,"Dining room, Family room, Walk-in closet, Laundry room",SingleFamily,None,1983,,,,,1,http://photos1.zillowstatic.com/p_d/IS1nupuy7yt8bv1000000000.jpg,http://www.zillow.com/homedetails/25818-15th-Ave-S-Des-Moines-WA-98198/49013262_zpid/,http://www.zillow.com/homedetails/25818-15th-Ave-S-Des-Moines-WA-98198/49013262_zpid/,http://www.zillow.com/homedetails/25818-15th-Ave-S-Des-Moines-WA-98198/49013262_zpid/#image=lightbox%3Dtrue,,,1166,1166,,,,2015-08-05 20:36:00.0,,,,Make me move,280000,,Good Transit,34.0,"2 nearby routes: 2 bus, 0 rail, 0 other",Car-Dependent,29.0,,49013262
75,55f3aeb63ae74048e6bff102,Des Moines,47.369664,-122.309161,WA,1904 S 259th St,98198,"Dryer, Microwave, Range / Oven, Refrigerator, Washer",Cape Cod,None,1.5,4,,,Composition,1660,"Carpet, Laminate",,,Forced air,8220,2,,,"Garage - Attached, Off-street",Composition,"Dining room, Family room",SingleFamily,,1959,,,,,1,http://photos3.zillowstatic.com/p_d/IS5ms24brp7yd81000000000.jpg,http://www.zillow.com/homedetails/1904-S-259th-St-Des-Moines-WA-98198/49065732_zpid/,http://www.zillow.com/homedetails/1904-S-259th-St-Des-Moines-WA-98198/49065732_zpid/,http://www.zillow.com/homedetails/1904-S-259th-St-Des-Moines-WA-98198/49065732_zpid/#image=lightbox%3Dtrue,,,693,693,,,,,,,,,,,Good Transit,37.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Somewhat Walkable,55.0,,49065732
76,55f3aeb63ae74048e6bff103,Des Moines,47.405997,-122.295203,WA,21831 30th Ave S,98198,,Other,,,,,,,4920,"Linoleum / Vinyl, Carpet, Tile",,,Baseboard,7840,,,,,Other,,MultiFamily2To4,,1969,,,,"Solid investment property in the heart of Des Moines. Large townhouse style 4 plex. 2 bed/1.5 bath units of approximately 1,230 square feet each. Several units have Puget Sound views. Upper units have decks, lower units have patios. Convenient access to freeway, bus, airport, marina & shopping. All units are rented and in high demand when vacant. All units have separate washers/dryers. Must see investment property! new owner could replace property management, which would lessen the property exp.",,,http://www.zillow.com/homedetails/21831-30th-Ave-S-Des-Moines-WA-98198/48821492_zpid/,http://www.zillow.com/homedetails/21831-30th-Ave-S-Des-Moines-WA-98198/48821492_zpid/,http://www.zillow.com/homedetails/21831-30th-Ave-S-Des-Moines-WA-98198/48821492_zpid/#image=lightbox%3Dtrue,,,21,965,,,,,,,,,,HGL,Good Transit,41.0,"6 nearby routes: 6 bus, 0 rail, 0 other",Somewhat Walkable,51.0,,48821492
77,55f3aeb63ae74048e6bff104,Des Moines,47.399107,-122.318127,WA,1205 S 226th St,98198,,,Partially finished,2.5,4,,,,2470,,,,Forced air,12723,1,,,Garage - Attached,,,SingleFamily,Water,1969,,,,"A place to call home in the heart of Des Moines.Located in a quiet neighborhood,beautiful tri-level home is situated on a corner lot, with winter views of Puget Sound. Inside,you'll find a beautiful slate entry with a circular floor plan on the main level taking you from kitchen, dining, living room with a gas fireplace. A large family room is on the lower level, new carpet, wood burning fireplace and wet bar. The upper level has four bedrooms/two baths, w/views of Mt. Rainier from two rooms.",16,None,http://www.zillow.com/homedetails/1205-S-226th-St-Des-Moines-WA-98198/49027798_zpid/,http://www.zillow.com/homedetails/1205-S-226th-St-Des-Moines-WA-98198/49027798_zpid/,http://www.zillow.com/homedetails/1205-S-226th-St-Des-Moines-WA-98198/49027798_zpid/#image=lightbox%3Dtrue,,,2970,2970,,,,,,,,,,,Good Transit,32.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,45.0,,49027798
78,55f3aeb63ae74048e6bff105,Des Moines,47.401809,-122.312104,WA,1619 S 223rd St,98198,,,,1.0,3,Central,1,"Wood, Brick",1320,,,,Forced air,10454,1,,,Garage - Attached,Composition,"Family room, Dining room",SingleFamily,,1955,,,,,7,None,http://www.zillow.com/homedetails/1619-S-223rd-St-Des-Moines-WA-98198/48677367_zpid/,http://www.zillow.com/homedetails/1619-S-223rd-St-Des-Moines-WA-98198/48677367_zpid/,http://www.zillow.com/homedetails/1619-S-223rd-St-Des-Moines-WA-98198/48677367_zpid/#image=lightbox%3Dtrue,,,7444,7444,,,,,,,,,,Highline,Good Transit,31.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,38.0,,48677367
80,55f3aeb63ae74048e6bff107,Des Moines,47.399506,-122.298879,WA,2614 S 226th St APT B302,98198,,,None,1.0,2,,1,Wood,983,"Carpet, Laminate, Linoleum / Vinyl",1,,,90794,2,,42,"Carport, Off-street",Composition,,Condominium,Territorial,1980,1980,,,"This top floor unit is 2 bedroom, 1.5 bath condo with an excellent location close to Highline Community College, major bus lines and shopping. Cozy, wood burning fireplace and deck. This condo comes with two off street parking spaces, one covered.",6,None,http://www.zillow.com/homedetails/2614-S-226th-St-APT-B302-Des-Moines-WA-98198/48969097_zpid/,http://www.zillow.com/homedetails/2614-S-226th-St-APT-B302-Des-Moines-WA-98198/48969097_zpid/,http://www.zillow.com/homedetails/2614-S-226th-St-APT-B302-Des-Moines-WA-98198/48969097_zpid/#image=lightbox%3Dtrue,,,4244,4244,Lumin Brokers,http://www.zillow.com/profile/sales864/,,2015-08-06 17:31:00.0,775483,,Active,For sale by agent,59950,,Good Transit,43.0,"12 nearby routes: 12 bus, 0 rail, 0 other",Somewhat Walkable,59.0,,48969097
