,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,count,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,status,type,price,schooldistrict,whatownerloves,zpid
148,55f6e8a63ae7404c5edef27a,San Francisco,37.778705,-122.412635,CA,1160 Mission St UNIT 511,94103,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Modern,,1.0,1,,,,765,Hardwood,5,,,,,3,,Garage - Attached,,Office,Condominium,,2008,,,,,46,,,911,911,Active,For sale by agent,1049000,,"The condo is located in SOMA Grand, a luxury building that offers concierge services like bi-monthly housecleaning.  The unit offers high-end features and is one of the few units that have a large patio that extends the living space.  It's also located on the 5th floor, Park Level, so there is direct access to the gym, hot tub, sun deck, BBQ area, club room and yoga studio!",83152810
149,55f6e8a63ae7404c5edef27b,San Francisco,37.777641,-122.393417,CA,260 King St UNIT 273,94107,Dishwasher,,,1.0,1,,,,746,,,,,435,,3,,Garage - Attached,,,Apartment,,2004,,,,"Well configured home at the Beacon with a desirable 6th floor elevation overlooking the serene and peaceful courtyard. The unit features expansive window lines, an open living area with ample light and a well-appointed kitchen with breakfast bar, custom cabinetry, and granite countertops. The bedroom is bright and offers a walk-in closet. A spacious bathroom plus, in-unit w/d, and additional closet add additional utility. At the intersection of Mission Bay, South Beach and SOMA neighborhoods, The Beacon is in a very convenient , desirable location. The Beacon is a full service building, with 24 hour lobby attendant, pool, spas, fitness cente.",,,,15422,15422,,,,,,80739922
150,55f6e8a63ae7404c5edef27c,San Francisco,37.773929,-122.39624,CA,300 Berry St UNIT 1509,94158,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,,1.0,1,,1,,597,Hardwood,15,,,,16,3,,Garage - Detached,,Family room,Condominium,Water,2009,,,,"Welcome to Arterra, one of San Francisco's first LEED-certified green high-rise communities! This beautiful 1 bedroom/1 bathroom condo features stainless steel appliances, granite countertops, Studio Becker Cabinetry, gas range, washer/dryer in unit, and extra high floor to ceiling windows. This 15th floor gem offers gorgeous waterviews of the Mission Bay channel. Other features include:

-1 Assigned parking space
-Community features Gym, Community Room, Guest Suite, Roof Deck, and a 24-hr doorman
-Walker's paradise! Walking distance to AT&T Park, Safeway, many popular restaurants, and CalTrain.
-Easy access to highways 101 & 280, and the Bay Bridge.

Enjoy green living with modern touches!",4,,,601,601,Active,Other,849000,,,96029917
151,55f6e8a63ae7404c5edef27d,San Francisco,37.773628,-122.404716,CA,321 Langton St UNIT 12,94103,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,,2.0,2,,,Stucco,1124,"Carpet, Hardwood, Tile",,,,,,4,1,Garage - Attached,,Master bath,Condominium,,1999,,,,"Showcasing soaring ceilings, abundant light and contemporary finishes, this stunning live-work condo is perfect for city living, practical for working from home. Main floor open concept living-dining area features expansive windows. The gas fireplace and wide-plank wood floors add warmth and character to this modern space. Kitchen has stainless steel appliances and counters, gas stove, cherry and glass cabinets and classic hexagonal tile floors. Expanded mezzanine bedroom with room for office/sitting area. Two full baths. Flexible use second bedroom/office. Tons of in-unit storage! Stacked washer-dryer. One car parking. Walk or bike to work from this surprisingly quiet central location near downtown, tech, and all things SOMA!
",16,,,5010,5010,Active,For sale by agent,899000,,,80731555
152,55f6e8a63ae7404c5edef27e,San Francisco,37.777645,-122.39343,CA,250 King St UNIT 746,94107,Dishwasher,,,2.0,2,None,,,1083,Hardwood,,,Forced air,,,4,,,,Dining room,Condominium,,2004,,,,"Welcome to the Beacon. The Beacon is the epitome of luxury living in SF.  It is located in the heart of Mission Bay across from AT&T Park and a stroll away from the new UCSF Mission Bay campus, ferry building/farmer's Market, Embarcadero Waterfront. This beautiful 2BR/2BA condominium is located at the top level with great open floor plan with plenty of natural light. The Beacon is a 24-hour full service building with many amenities, including concierge, state of the art fitness center, outdoor heated lap pool, spas, sauna, club lounge with full kitchen, business center/conference room & a dog park! Steps away from Cal Train, MUNI, fine restaurants, Safeway, cafes, the AT&T ball park and freeway 280 & 101.  Walk Score 95.  Open House Dates: 9/12, 9/13, 9/19 & 9/20 2-4pm. Offer date: 9/22 by 5pm. ",44,,,1978,1978,Active,For sale by agent,998000,,"Welcome to the Beacon. The Beacon is the epitome of luxury living in SF.  It is located in the heart of Mission Bay across from AT&T Park and a stroll away from the new UCSF Mission Bay campus, ferry building/farmer's Market, Embarcadero Waterfront. This beautiful 2BR/2BA condominium is located at the top level with great open floor plan with plenty of natural light. The Beacon is a 24-hour full service building with many amenities, including concierge, state of the art fitness center, outdoor heated lap pool, spas, sauna, club lounge with full kitchen, business center/conference room & a dog park! Steps away from Cal Train, MUNI, fine restaurants, Safeway, cafes, the AT&T ball park and freeway 280 & 101.  Walk Score 95. Open House Dates: 9/12, 9/13, 9/19 & 9/20 2-4pm. Offer date: 9/22 by 5pm. ",69819538
153,55f6e8a63ae7404c5edef27f,San Francisco,37.774379,-122.399574,CA,175 Bluxome St UNIT 109,94107,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Loft,,1.0,2,,,,855,Hardwood,1,,,,,3,1,Garage - Attached,,,Condominium,,1998,,,,"""Incredibly Stunning&rdquo; is a solid descriptor for 175 Bluxome Street in Mission Bay. Simple, modern design attracts a diverse group of residents who can appreciate live/work dwellings. Converted in 2005 to condominiums by Emerald Fund, 175 Bluxome is a true loft building and offers proper downtown living by San Francisco-based Mark Horton Architecture. Located off the building&rsquo;s tranquil courtyard and near the water feature and mature plantings, this loft boasts soaring ceilings and a contemporary interior. The living space has great volume with soaring ceilings and double-high windows overlooking Bluxome Street. The remodeled kitchen comes complete with stainless steel appliances and granite countertops. New carpet in the bedroom and new paint are recent upgrades. A den area is perfect for a guest bedroom, media room, office, or library. Add to that choice features such as hardwood floors, in-unit laundry, and 1-car parking with additional storage. Current HOA dues are $353.32 per month. The Mission Bay location is ideal with close proximity to Starbucks, Wells Fargo, Safeway, Trader Joes, Lucky Strike Bowling Alley, several of SOMA&rsquo;s hottest restaurants and bars, and tons of technology start-ups. The dog park across the street is perfect for your pet, and AT&T ball park is just down the street. There is easy access to Caltrain, freeways, Muni, and much more.",20,,,4539,4539,,Make me move,906260,,,80748498
154,55f6e8a63ae7404c5edef280,San Francisco,37.778294,-122.396311,CA,601 4th St UNIT 121,94107,,Loft,,2.0,2,,2,,1497,,1,,,,1,,1,Garage - Attached,,,Condominium,,1916,2006,,,"SOHO style in South Beach: 2 bed /2 bath, approx. 1,500 sqft. With NYC double-paned loft windows, white oak floors, concrete mushroom capped columns, clean industrial quality. Limn gourmet kitchen with Bulthaup cabinetry, SubZero fridge, Miele dishwasher and oven, Gaggenau cook-top. Master bedroom with built-in bed + wardrobes. Spa-like master bath with soaking tub. 3-zone radiant heat, Flos lighting, in-unit washer & dryer, 2 car independent tandem pkg + addtl. storage. Renovated in 2006, this Heublein building converted to lofts in 1989.",14,,,972,972,Active,For sale by agent,1575000,,,80730936
155,55f6e8a63ae7404c5edef281,San Francisco,37.779336,-122.405351,CA,469 Clementina St APT 7,94103,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Loft,,1.0,1,,1,,582,"Carpet, Concrete, Tile",,,,,1,3,1,Garage - Attached,,,Condominium,,1993,,,,"Beautiful one bedroom loft in the heart of SOMA that was fully remodeled in 2014. Includes spiral staircase up to lofted sleeping area and plenty of sunlight from large west-facing windows. Great location with all the best that SOMA has to offer: including the Moscone Center, Financial District, Movie Theaters at Century and Metreon, Westfield Shopping Mall and food court, AT&T park, top SF restaurants (such as 3 Michelin starred Saison and Benu), nightlife, Whole Foods, Safeway, and Union Sq. all within a 15min walk away and with excellent public transport accessibility including BART (10 minute walk), Caltrain (15 minute walk), Muni/bus (10 minute walk or less).


Concrete flooring downstairs, carpet upstairs. Ceiling fan. Walk-in glass roman shower, floating vanity and low flow toilet in bathroom. Caesarstone quartz countertops, stainless steel GE appliances in newly remodeled kitchen. Ample closet space, including upstairs walk-in closet in bedroom area. Private balcony. Two shared roof decks, one with stainless steel bar-b-q (great for entertaining!). Shared building laundry room and secured underground garage. Built-in home security system in unit. Spacious storage unit in garage for additional storage.


Available to view upon request. Will not go below listed price. Serious offers only.",10,,,1408,1408,,Make me move,750000,,,15147476
156,55f6e8a63ae7404c5edef282,San Francisco,37.750853,-122.444216,CA,990 Corbett Ave,94131,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,,3.0,5,,2,Stucco,2788,Hardwood,,Gas,Forced air,1751,3,10,,Garage - Attached,Other,"Dining room, Family room",SingleFamily,City,1947,2001,,,,2,,,3882,3882,,Make me move,2495000,,,15132172
157,55f6e8a63ae7404c5edef283,San Francisco,37.755665,-122.441618,CA,3620 Market St APT 5,94131,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Trash compactor, Washer",Spanish,,2.5,2,,,Stucco,1180,,,,,,2,4,1,"Garage - Attached, Off-street",,Dining room,Condominium,"City, Water",1987,,,,"Contact listing agent at 415-939-8988. Live above it all with the city right outside your window. This remodeled 2 level 2 br 2 ba condo in sought after Twin Peaks area of SF has views to die for. Nestled in a small intimate building appropriately named,the Spanish Steps, this property offers in unit washer and dryer, 2 decks, one up and another down, new floors, wood burning fireplace, formal dining room, ss appliances, new paint, double pane windows, 1 car enclosed garage parking & effortless street parking. ",26,,TWIN PEAKS,2896,2896,Active,For sale by agent,899000,,,15130572
158,55f6e8a63ae7404c5edef284,San Francisco,37.75065,-122.444263,CA,998 Corbett Ave,94131,,,,2.0,3,,,,1177,,,,,1846,,6,,,,,SingleFamily,,1947,,,,"Stunning views of San Francisco Bay and Downtown are featured from both levels of this 3 bedroom, 2 bath home. Large living room with wood-burning fireplace, dining room, updated kitchen. To complete the main level there is a generous size bedroom with full bath with walk out access to patio area. Upstairs there are 2 bedrooms, both with exceptional views and one full bath.",,,Twin Peaks,21,619,,,,,,15132175
159,55f6e8a63ae7404c5edef285,San Francisco,37.757211,-122.443419,CA,587 Corbett Ave,94114,"Dishwasher, Dryer, Freezer, Microwave, Range / Oven, Refrigerator, Trash compactor, Washer",Split-level,Finished,3.0,4,,,Stucco,2943,"Hardwood, Other",,,,1982,4,7,,"Garage - Attached, Off-street, On-street",,"Dining room, Master bath, Office, Walk-in closet",SingleFamily,"City, Mountain, Park, Water",2002,,,,,6,,,2262,2262,,Make me move,3490000,,,64969129
160,55f842bb3ae7404f74f8995e,Alameda,37.77089,-122.267093,CA,1046 Central Ave,94501,,,,2.0,3,,,,1231,,,,,4356,,7,,,,,SingleFamily,,1895,,,,"This Victorian gem exudes charm w/high ceilings, gleaming inlaid hdw floors & beautiful period woodwork. Features include a refreshed sunny eat-in kitchen, formal dining room, parlor & picturesque window overlooking deck & landscaped yard w/veggies & fruit trees.  Bonus rooms & ample garage space.",30,,,3508,3508,,,,,,24862982
161,55f842bb3ae7404f74f8995f,Alameda,37.774675,-122.252674,CA,1724 Eagle Ave,94501,,,,1.5,2,,,,1585,,,,,3875,,6,,,,,SingleFamily,,1896,,,,,1,,,933,933,,,,,,24861179
162,55f842bb3ae7404f74f89960,Alameda,37.783418,-122.283656,CA,2378 Coral Sea St,94501,,,,2.5,4,,,,2925,,,,,3760,,9,,,,,SingleFamily,,2006,,,,,1,,,1375,1375,,,,,,72700378
163,55f842bb3ae7404f74f89961,Alameda,37.746252,-122.248002,CA,146 Nottingham Dr,94502,,,,3.0,5,,,,2663,,,,,5100,,10,,,,,SingleFamily,,1988,,,,"ANTHONY G LIM - Luxury home in a prime location on tree-lined street near shoreline, ferry & greenbelt. New roof; lg. BR w/full bath downstairs & private atrium; spacious FR; all baths remodeled; lg. private backyard; kitchen w/gas cooktop; high ceilings; hdwd floors thruout; wrought iron staircase railing & more.",25,,,5311,5311,,,,,,24870600
164,55f842bb3ae7404f74f89962,Alameda,37.769562,-122.270395,CA,903 San Antonio Ave,94501,,,,1.0,2,,,,662,,,,,1440,,4,,,,,SingleFamily,,1905,,,,,1,,,788,788,,,,,,24863091
165,55f842bb3ae7404f74f89963,Alameda,37.769149,-122.240074,CA,2318 Eagle Ave,94501,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Queen Anne / Victorian,,3.0,8,,,Wood,3248,"Carpet, Concrete, Hardwood, Tile",,"Electric, Gas",Wall,4950,3,17,2,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Recreation room",MultiFamily2To4,City,1890,1998,,,"Large 3 story Victorian home, legal duplex, 4 bedroom downstairs and 2 in the middle, plus a complete upstairs. I am a licensed contractor, I purchased this home in 1989. 11 foot ceilings with lofts in every room, plus a complete with custom third story flat complete with skylights cool architectural beams and large 2 person Jacuzzi tub. if we sell it will be as is, without A realtor. 
The 4 bedroom downstair rents for 2,000 a month dollars by itself.
Pictures coming soon.
 Kirk4stucco@gmail.com",2,,,1104,1104,,Make me move,1395000,,It's famous architecture.,24859684
166,55f842bb3ae7404f74f89964,Alameda,37.731057,-122.236334,CA,1088 Melrose Ave,94502,Dishwasher,Contemporary,None,2.5,3,,2,Wood,1716,Carpet,,Electric,Forced air,,2,7,,Garage - Detached,Composition,Dining room,Townhouse,Park,1974,2013,Amelia Earheart ,Alameda High School,"This recently remodeled town home is situated in a quiet Harbor Bay community that is walking distance from shops, restaurants and the San Francisco ferry and Google/Apple shuttle buses. As you make your way through the foyer, you enter a spacious living room/dining room that leads you past a beautiful  recently updated gourmet kitchen. Continue into the comfortable sun-filled family room, settle down in an overstuffed armchair and just relax! Features include three bedrooms, two-and-a-half bathrooms, hardwood floors, a fireplace and an in-unit laundry room. The complex also offers a swimming pool and a clubhouse and RV parking.",30,Lincoln Middle School,Bay Farm,2541,2541,Active,For sale by agent,649000,Alameda Unified School District,"Completely renovated townhome with gorgeous finishes and updates throughout.  Kitchen/family room combo faces out to the backyard with lush landscaping surrounding the patio. Spacious master suite with dual closets (and closet organizing systems) and spa-like master bathroom retreat. Master could be divided into two rooms creating a 4th bedroom. Bight, sunny bedrooms with new paint and crown molding. Ample storage throughout house and two car garage.",24867075
167,55f842bb3ae7404f74f89965,Alameda,37.780652,-122.282536,CA,2118 Chipman St,94501,,,,2.5,3,,,,2361,,,,,2982,,9,,,,,SingleFamily,,2004,,,,,1,,,1777,1777,,,,,,64964577
168,55f842bb3ae7404f74f89966,Alameda,37.7833,-122.28886,CA,2361 Tuttle Ln,94501,,,,3.5,3,,,,3453,,,,,5185,,10,,,,,SingleFamily,,2007,,,,,1,,,1825,1825,,,,,,82850279
169,55f842bb3ae7404f74f89967,Alameda,37.760601,-122.241513,CA,2518 Encinal Ave,94501,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Craftsman,Unfinished,2.0,2,,,"Stucco, Vinyl",1101,Hardwood,,"Gas, Wood / Pellet",Forced air,4983,4,5,,Garage - Attached,Shake / Shingle,"Dining room, Family room",SingleFamily,City,1925,,,,"Nice split level Craftsman single family house, 
Nice Deck and big back yard, 
pellet burning fireplace insert,
conveniently located near to schools parks and shopping centers.
Full unfinished basement, 
Garage converted to bedroom""without permits""
Work shop shed 20'x40' in back yard
foundation has been bolted down and mud seal replaced
Roof is old and may need replacing in future
fences on both sides of the back yard need replacing

Neighborhood Description

In walking distance of schools from kindergarten, elementary, middle school and the historic Alameda High school
Jackson park is only a block away
Park street shopping district is just a few blocks away
and the beach is about a mile down the road",1,,east end Park street district,930,930,,,,,"Great neighborhood 
Great place to raise children
off street parking in drive way",24859169
170,55f842bb3ae7404f74f89968,Alameda,37.757162,-122.229982,CA,3253 Central Ave,94501,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Queen Anne / Victorian,Unfinished,2.0,3,,,Wood,2504,"Hardwood, Linoleum / Vinyl",,,,6275,2,9,,Off-street,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Sun room",SingleFamily,Park,1896,,,,Classic Alameda Victorian! A flexible floorplan works as the original 3 bed 2 bath home or a duplex as currently arranged. Bonus ~1250sf attic space waiting to be finished. 10' ceilings and huge windows provide great light throughout. Direct access to Lincoln Park though back gate. One of a kind!  Contact listing agent Cameron Platt (510-708-4137 / cameron@plattinc.com) for more information or to arrange a private showing.,28,,,2460,2460,Active,For sale by agent,895000,,,24857014
171,55f842bb3ae7404f74f89969,Alameda,37.76741,-122.267515,CA,1235 Hawthorne St,94501,,,,2.0,3,,,,3330,,,,,13939,,6,,,,,SingleFamily,,1950,,,,,1,,,3568,3568,,,,,,24869470
172,55f842bb3ae7404f74f8996a,Alameda,37.760845,-122.234148,CA,2854 Santa Clara Ave,94501,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Other,Unfinished,3.0,3,,,Wood,2790,"Carpet, Hardwood, Tile",,,,7875,2,7,,"Carport, Garage - Detached, Off-street",Composition,"Breakfast nook, Dining room, Master bath, Workshop, Sun room",SingleFamily,,1905,1922,,,,30,,,811,811,Active,For sale by agent,1095000,,"This beautiful home combines modern upgrades with vintage details. Ideally located in the heart of the sought after East End, the neighborhood is commuter friendly, with the google shuttle, bart, 880 and ferry nearby as well as close to top performing Alameda schools, Lincoln Park (with a community pool), the Altarena Theater, and the Encinal Shopping Center.  A short stroll will lead you to downtown Park Street where you will find boutique shops, restaurants and a state of the art cinema complex. ",24856910
173,55f842bb3ae7404f74f8996b,Alameda,37.767217,-122.270459,CA,633 Waterfall Isle,94501,,,,2.0,4,,,,1841,,,,,6000,,7,,,,,SingleFamily,,1965,,,,,1,,,678,678,,,,,,24869478
174,55f842bb3ae7404f74f8996c,Alameda,37.773898,-122.274062,CA,758 Haight Ave,94501,,Other,,3.0,4,,,,2451,,,,,6334,,,2,Off-street,Composition,,MultiFamily2To4,City,1912,1923,,,Duplex in Alameda. Both upstairs and downstairs have been remodeled. Granite Kitchen Countertops. Upstairs has 2 Bedrooms & 2 Full Baths. Downstairs has 2 Bedrooms & 1 Full Bath. Laundry room on each level. Extra Barn/Storage building. Open House: Sat/Sun 9/5 & 9/6 2-4pm. Just a block off Webster!,17,,,1339,1339,Active,For sale by agent,849900,,"This home has unbelievable Value:
Both Upstairs and Downstairs have been remodeled.
Granite Kitchen Countertops
Upstairs has 2 Bedrooms and 2 Full Bathrooms w/laundry room
Downstairs as 2 Bedrooms and 1 Full Bathroom w/laundry room",24863670
175,55f842bb3ae7404f74f8996d,Alameda,37.770149,-122.276306,CA,1311 Webster St APT E301,94501,"Dishwasher, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator",Other,,1.0,2,,,,843,"Laminate, Tile",,,,73616,,4,1,Off-street,,,Condominium,"Park, Water",1970,1970,,,"Stylishly updated 3rd floor corner unit facing park w/ peak-a-boo views of the beach. Rare find large open kitchen. Updated baths. Storage outside of unit. Good sized balcony. laundry in building. Near Crab Cove, beach, shops, restaurants, bike path, & transbay bus.",12,,,3438,3438,,Make me move,619000,,,24871312
176,55f842bb3ae7404f74f8996e,Alameda,37.757091,-122.255355,CA,2101 Shoreline Dr APT 246,94501,,,,2.0,2,,,,1090,,,,,247339,,5,,,,,Condominium,,1974,,,,,1,,,462,462,,,,,,24867709
177,55f842bb3ae7404f74f8996f,Alameda,37.774263,-122.259671,CA,1524 Lincoln Ave,94501,Dishwasher,Queen Anne / Victorian,None,2.5,4,None,1,Wood,2236,Carpet,,Gas,Wall,4224,2,9,,Garage - Attached,Composition,Dining room,SingleFamily,None,1894,1988,Franklin Elementary School,,,30,Wood Middle School,,6413,6413,Active,For sale by agent,815000,Alameda Unified School District,"Short Sale! Great opportunity to transform this home into your dream home! Foundation has been replaced & electrical updated. Large backyard w/great space for lounging & entertaining. Interior access to lower level as well as a separate entrance, a perfect opportunity for a home office!",24862111
178,55f842bb3ae7404f74f89970,Alameda,37.751088,-122.233295,CA,3314 Washington Ct,94501,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Other,None,3.0,4,,2,,2546,"Carpet, Hardwood, Tile",,,,5100,2,9,,Garage - Attached,Shake / Shingle,"Dining room, Family room, Laundry room, Master bath, Office",SingleFamily,,1984,1984,,,"Magnificent 4 bed 3 bath 2546 Sq ft eastern shoreline home. Over 300K in upgrades. Upgrades include Viking oven, wolf cook top, Master Bath with Victoria Amalfi Tub, marble counter top and large bonus room w fireplace, Back yard perfect for entertaining. Must see to appreciate!!!",33,,,4601,4601,Active,For sale by agent,1188000,,,24855868
179,55f842bb3ae7404f74f89971,Alameda,37.783023,-122.268962,CA,12 Courageous Ct # B70,94501,,,,2.0,2,,,,1313,,2,,,39248,,5,178,,,,Condominium,,1986,,,,WENDY SANDA - Agt: 510-331-0963 - Marina Village 2 bed/2 bath upper all one level condo.  This open and sunny floor plan has a beautiful park setting w/partial marina view.,19,,,2888,2888,,,,,,24872185
180,55f842bb3ae7404f74f89972,Alameda,37.732362,-122.232562,CA,321 Maitland Dr,94502,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Ranch / Rambler,,1.0,3,,1,,1258,"Carpet, Hardwood",,"Electric, Gas",Wall,5500,1,6,,"Garage - Attached, Off-street, On-street","Composition, Shake / Shingle","Dining room, Family room, Laundry room, Recreation room",SingleFamily,,1953,2014,,,"Newly remodeled home waiting for you to make it your own! Featuring fresh exterior paint, updated landscaping, custom two-tone interior paint, and updated carpet flooring! Stunning kitchen includes updated granite countertops, stainless steel appliances, & plenty of cabinet space! Come see today!",25,,,4667,4667,,Make me move,799900,,,24867126
181,55f842bb3ae7404f74f89973,Alameda,37.764196,-122.253949,CA,2034 San Jose Ave,94501,,Queen Anne / Victorian,Unfinished,3.0,4,,,,3009,,,,,9050,,13,3,,,,MultiFamily2To4,,1892,1892,,,"A beautiful Victorian-era triplex.  One 2 bedroom unit, one 1 bedroom unit, and one studio unit. There's a patio and off-street parking.",1,,,5914,5914,,,,,,24860415
182,55f842bb3ae7404f74f89974,Alameda,37.756592,-122.240991,CA,2718 Washington St,94501,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Bungalow,None,2.0,3,,,Stucco,1820,"Hardwood, Tile",,,,3655,3,9,,"Garage - Attached, Off-street","Tile, Other","Breakfast nook, Dining room, Family room, Laundry room, Walk-in closet",SingleFamily,,1923,2012,,,"Built in 1923, this Mediterranean style bungalow features loads of vintage details and modern conveniences. Updates include a gorgeously renovated kitchen and a wonderful family room that opens out to the professionally landscaped backyard.  This is an ideal home for entertaining.  

The living room flows into the dining room, which features hardwood floors,
expansive windows, gumwood trim & high baseboards. Textured elements
blend the living room and the dining room with coffered ceilings and a softly
arched and sculpted entryway that is repeated over the built-in hutch. The
generous gumwood hutch offers a substantial serving surface over ornately
carved wood drawers and cabinets with inlaid beveled glass and original
hardware.

The gorgeous kitchen features granite countertops and warm wood cabinets
that are accented with sleek, modern stainless steel appliances, including: a
Maytag Dishwasher, built-in GE Spacemaker microwave, GE 5-burner
gas stove & digital oven with a decorative hood. A large Fisher & Paykel
refrigerator offers state of the art digital indoor water and ice service.

See more at: 2718washington.com",28,,East End,3973,3973,Active,For sale by agent,895000,Alameda,,24858403
183,55f842bb3ae7404f74f89975,Alameda,37.74045,-122.258113,CA,323 Sweet Rd,94502,,,,3.0,5,,,,2648,,,,,5377,,9,,,,,SingleFamily,,1997,,,,,1,,,1099,1099,,,,,,24872911
184,55f842bb3ae7404f74f89976,Alameda,37.758986,-122.22883,CA,3236 Garfield Ave,94501,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Craftsman,Partially finished,2.5,3,,,Shingle,2013,"Carpet, Hardwood",,,,4370,2,7,,Garage - Detached,Composition,"Breakfast nook, Dining room, Family room, Library, Master bath, Office, Workshop, Walk-in closet",SingleFamily,None,1905,1911,,,"This home has charm and character. New roof and paint, 2 energy efficient furnaces, ungraded electric system, new french drain and sump pump, refinished hardwood floors in the living and dining areas, and new fence too. Open Sun 2-5",,,,501,501,Active,For sale by agent,879000,,Location and charm!!,24857164
185,55f842bb3ae7404f74f89977,Alameda,37.757572,-122.235657,CA,2919 Encinal Ave,94501,,,,2.0,3,,,,1480,,,,,4752,,7,,,,,SingleFamily,,1882,,,,,1,,,1391,1391,,,,,,24856680
186,55f842bb3ae7404f74f89978,Alameda,37.76794,-122.24758,CA,2133 Santa Clara Avenue #104,94501,,,,2.0,2,,,,1060,,,,,,,,,,,,Condominium,,1975,,,,"Highly sought after ground level end unit condo. Offers Two bedrooms, two bath. New paint, new carpet, new baseboards and new towel bars in bathrooms. This gated complex is conveniently located with easy access to transportation and close to Park street stores, restaurants and Alameda's Theater complex. Unit also has laundry hook-ups. This complex has already been retrofitted to meet the soft story city ordinance and the sewer lateral requirements. HOA dues are $305 per month. Offers Due September 1st. ",5,,,1150,1150,Active,For sale by agent,429500,,,2101267475
187,55f842bb3ae7404f74f89979,Alameda,37.768525,-122.281354,CA,1305 Crown Dr,94501,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,None,2.5,3,None,2,Wood,1977,"Tile, Carpet",,Gas,Heat pump,403365,2,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Master bath, Pantry, Solarium / Atrium",SingleFamily,"Water, Park",1980,2009,,,"BAYFRONT VIEWS in this superior home in prestigious gated community of Crown Harbor.Walls of glass in LR,DR and mstr.suite.Decks on both levels.Updated kitchen-granite,SS appliances,Travertine tile,Fischer Paykel D/W. Luxurious Master Suite.",4,,Alameda Map Area 4,11736,11736,,Make me move,1000000,,The view is great and our home is energy efficient. ,2139362491
188,55f842bb3ae7404f74f8997a,Alameda,37.778754,-122.269514,CA,1857 Wood St,94501,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Other,None,2.0,2,,,Wood,1074,Hardwood,,,,3800,1,5,,Carport,Shake / Shingle,"Dining room, Family room, Master bath, Office, Workshop",SingleFamily,"City, Park",1895,1910,,,,41,,,2020,2020,Active,For sale by agent,665000,,"Gorgeous 2 BR 2 BA plus 1 den sweet home with great moving condition!!! Beautiful living RM with lots of natural light,nice hardwood floor throughout, remodeled kitchen with granite counter tops and SS appliance,500 SF bonus RM at upstairs,charming patios with fruits trees, great for entertainment!",24863395
189,55f842bb3ae7404f74f8997b,Alameda,37.770014,-122.284549,CA,501 Tideway Dr,94501,Dishwasher,Other,None,3.5,4,,2,Wood,3034,Hardwood,,Other,Forced air,2178,3,8,,Garage - Attached,Metal,Dining room,SingleFamily,,1987,1987,,,"On the quaint island of Alameda, across the Bay from San Francisco, lies this bright, spacious three story home with a spectacular robust garden and access to the water. With its own deep water dock just steps away from your front door, this is a boater's dream. The largest property and standalone townhouse in Ballen Bay, this four bedroom, three and a half bath home is bathed in natural light. Large deck off the kitchen and family room leads to a brick-paved yard complete with poplar, palms, multiple producing fruit trees such as plum, mulberry, pomegranate, apricot and lemon, as well as grape vines and many rose bushes.The commute to San Francisco is a relaxing trip on the nearby ferry or a quick 20 minute drive. Close to major freeways, yet quiet. Alameda is a tranquil island environment that has so much to offer. Many parks and public activities abound. Alameda has a true community feel with great schools.",24,,,12626,12626,Active,For sale by owner,1150000,,"Not only does this home have a private deep water dock that accommodates up to 64ft boat, the back yard is adjacent to Paden Elementary schoolyard (rated 7 out of 10 in CA) and Encinal High School is a few blocks away. Ballena Bay is a fantastic place to walk your dog and take in the fabulous city views of San Francisco!",24869723
